iter	Passed	Remaining
1684	6216	178238
1685	6219	178218
1686	6222	178201
1687	6226	178193
1688	6229	178184
1689	6233	178178
1690	6236	178167
1691	6240	178159
1692	6243	178151
1693	6247	178140
1694	6250	178133
1695	6254	178133
1696	6258	178131
1697	6262	178137
1698	6266	178137
1699	6269	178131
1700	6273	178130
1701	6277	178123
1702	6280	178124
1703	6284	178120
1704	6288	178114
1705	6291	178105
1706	6295	178097
1707	6298	178092
1708	6302	178085
1709	6306	178081
1710	6309	178076
1711	6313	178071
1712	6316	178062
1713	6320	178060
1714	6324	178054
1715	6327	178050
1716	6331	178038
1717	6334	178024
1718	6337	178009
1719	6341	178001
1720	6344	177987
1721	6348	177980
1722	6351	177977
1723	6355	177964
1724	6359	177964
1725	6363	177972
1726	6367	177981
1727	6370	177972
1728	6374	177958
1729	6377	177952
1730	6381	177937
1731	6384	177926
1732	6387	177912
1733	6391	177905
1734	6394	177898
1735	6398	177893
1736	6402	177882
1737	6405	177865
1738	6408	177849
1739	6411	177839
1740	6415	177831
1741	6418	177817
1742	6422	177804
1743	6425	177790
1744	6429	177786
1745	6432	177772
1746	6436	177766
1747	6439	177757
1748	6443	177760
1749	6447	177756
1750	6450	177753
1751	6454	177741
1752	6457	177729
1753	6461	177730
1754	6465	177738
1755	6469	177730
1756	6472	177725
1757	6476	177713
1758	6479	177699
1759	6482	177686
1760	6486	177676
1761	6490	177682
1762	6493	177669
1763	6497	177667
1764	6500	177657
1765	6504	177651
1766	6508	177647
1767	6511	177635
1768	6514	177625
1769	6518	177613
1770	6521	177601
1771	6525	177591
1772	6528	177579
1773	6532	177576
1774	6535	177565
1775	6538	177548
1776	6542	177540
1777	6545	177525
1778	6549	177527
1779	6552	177513
1780	6556	177509
1781	6560	177503
1782	6563	177501
1783	6567	177497
1784	6571	177490
1785	6574	177480
1786	6577	177465
1787	6581	177454
1788	6584	177443
1789	6587	177430
1790	6591	177414
1791	6594	177405
1792	6597	177393
1793	6601	177391
1794	6605	177395
1795	6609	177393
1796	6613	177389
1797	6616	177381
1798	6620	177374
1799	6623	177372
1800	6627	177365
1801	6630	177350
1802	6634	177356
1803	6638	177355
1804	6642	177347
1805	6645	177349
1806	6649	177333
1807	6652	177323
1808	6656	177320
1809	6659	177317
1810	6663	177305
1811	6667	177304
1812	6670	177300
1813	6674	177297
1814	6677	177283
1815	6681	177268
1816	6684	177261
1817	6688	177252
1818	6691	177242
1819	6694	177232
1820	6698	177220
1821	6701	177213
1822	6705	177206
1823	6709	177205
1824	6712	177195
1825	6715	177180
1826	6719	177181
1827	6723	177167
1828	6726	177157
1829	6729	177149
1830	6733	177135
1831	6736	177119
1832	6740	177111
1833	6743	177104
1834	6747	177100
1835	6750	177087
1836	6754	177085
1837	6757	177080
1838	6761	177067
1839	6764	177062
1840	6768	177057
1841	6772	177050
1842	6775	177044
1843	6779	177041
1844	6782	177033
1845	6786	177024
1846	6789	177015
1847	6793	177006
1848	6796	176998
1849	6800	176993
1850	6803	176981
1851	6807	176974
1852	6810	176964
1853	6814	176969
1854	6818	176961
1855	6821	176960
1856	6825	176949
1857	6828	176935
1858	6832	176925
1859	6835	176918
1860	6839	176909
1861	6842	176900
1862	6846	176892
1863	6849	176878
1864	6853	176874
1865	6856	176867
1866	6860	176859
1867	6863	176858
1868	6867	176850
1869	6870	176840
1870	6874	176829
1871	6878	176830
1872	6881	176822
1873	6885	176821
1874	6888	176816
1875	6892	176801
1876	6895	176786
1877	6898	176779
1878	6902	176769
1879	6905	176756
1880	6909	176749
1881	6912	176744
1882	6916	176731
1883	6919	176723
1884	6923	176721
1885	6926	176705
1886	6929	176692
1887	6933	176686
1888	6937	176695
1889	6940	176681
1890	6944	176673
1891	6948	176669
1892	6951	176667
1893	6955	176665
1894	6959	176663
1895	6962	176658
1896	6966	176661
1897	6970	176651
1898	6973	176636
1899	6977	176632
1900	6980	176623
1901	6984	176612
1902	6987	176598
1903	6990	176586
1904	6994	176579
1905	6997	176570
1906	7001	176564
1907	7004	176560
1908	7008	176563
1909	7012	176563
1910	7016	176560
1911	7020	176557
1912	7023	176545
1913	7026	176540
1914	7030	176538
1915	7034	176538
1916	7038	176535
1917	7041	176531
1918	7045	176534
1919	7049	176523
1920	7052	176516
1921	7056	176514
1922	7059	176505
1923	7063	176493
1924	7066	176484
1925	7069	176471
1926	7073	176456
1927	7076	176448
1928	7080	176440
1929	7083	176425
1930	7086	176413
1931	7090	176403
1932	7093	176399
1933	7097	176388
1934	7100	176378
1935	7104	176374
1936	7107	176368
1937	7111	176363
1938	7114	176351
1939	7118	176354
1940	7122	176342
1941	7125	176329
1942	7128	176318
1943	7132	176311
1944	7135	176300
1945	7139	176295
1946	7143	176293
1947	7146	176291
1948	7150	176279
1949	7153	176267
1950	7156	176255
1951	7160	176244
1952	7163	176233
1953	7166	176223
1954	7170	176214
1955	7173	176201
1956	7176	176185
1957	7180	176171
1958	7183	176165
1959	7187	176156
1960	7190	176141
1961	7193	176127
1962	7197	176122
1963	7200	176114
1964	7204	176107
1965	7207	176101
1966	7211	176089
1967	7214	176086
1968	7218	176073
1969	7221	176061
1970	7224	176049
1971	7227	176034
1972	7231	176027
1973	7234	176019
1974	7238	176018
1975	7241	176006
1976	7245	175995
1977	7248	175987
1978	7252	175984
1979	7255	175969
1980	7259	175958
1981	7262	175946
1982	7265	175938
1983	7269	175927
1984	7272	175915
1985	7275	175900
1986	7279	175895
1987	7282	175882
1988	7286	175878
1989	7289	175875
1990	7293	175864
1991	7296	175860
1992	7300	175852
1993	7303	175844
1994	7307	175845
1995	7311	175834
1996	7314	175832
1997	7318	175826
1998	7321	175811
1999	7325	175810
2000	7328	175799
2001	7332	175787
2002	7335	175774
2003	7338	175764
2004	7342	175758
2005	7345	175750
2006	7349	175743
2007	7352	175729
2008	7355	175717
2009	7359	175705
2010	7362	175691
2011	7365	175679
2012	7369	175674
2013	7372	175668
2014	7376	175661
2015	7379	175649
2016	7383	175638
2017	7386	175630
2018	7390	175623
2019	7393	175615
2020	7396	175602
2021	7400	175596
2022	7403	175589
2023	7407	175588
2024	7411	175582
2025	7414	175573
2026	7418	175563
2027	7421	175558
2028	7424	175544
2029	7428	175539
2030	7432	175535
2031	7436	175537
2032	7439	175534
2033	7443	175537
2034	7447	175532
2035	7450	175524
2036	7454	175514
2037	7457	175498
2038	7460	175493
2039	7464	175492
2040	7468	175487
2041	7472	175486
2042	7475	175483
2043	7479	175475
2044	7482	175463
2045	7485	175449
2046	7488	175436
2047	7492	175428
2048	7497	175453
2049	7500	175443
2050	7504	175439
2051	7507	175424
2052	7511	175417
2053	7514	175403
2054	7517	175391
2055	7521	175384
2056	7524	175373
2057	7527	175366
2058	7531	175366
2059	7535	175360
2060	7538	175351
2061	7542	175350
2062	7545	175340
2063	7549	175334
2064	7552	175324
2065	7556	175318
2066	7559	175309
2067	7563	175297
2068	7566	175289
2069	7569	175277
2070	7573	175276
2071	7577	175266
2072	7580	175254
2073	7583	175241
2074	7587	175235
2075	7590	175225
2076	7594	175219
2077	7597	175212
2078	7600	175202
2079	7604	175198
2080	7608	175192
2081	7611	175186
2082	7615	175179
2083	7618	175173
2084	7622	175167
2085	7625	175160
2086	7629	175156
2087	7632	175143
2088	7636	175131
2089	7639	175125
2090	7643	175121
2091	7646	175114
2092	7650	175106
2093	7653	175095
2094	7656	175086
2095	7660	175076
2096	7663	175068
2097	7667	175064
2098	7671	175060
2099	7674	175048
2100	7677	175034
2101	7680	175020
2102	7684	175021
2103	7688	175013
2104	7691	175014
2105	7695	175016
2106	7699	175008
2107	7702	174997
2108	7705	174986
2109	7709	174977
2110	7712	174966
2111	7716	174968
2112	7719	174955
2113	7723	174951
2114	7726	174939
2115	7730	174941
2116	7734	174938
2117	7738	174937
2118	7741	174931
2119	7745	174926
2120	7748	174918
2121	7751	174905
2122	7755	174901
2123	7758	174891
2124	7762	174881
2125	7766	174879
2126	7769	174870
2127	7772	174858
2128	7775	174843
2129	7779	174837
2130	7782	174825
2131	7786	174823
2132	7790	174817
2133	7793	174814
2134	7797	174818
2135	7801	174809
2136	7804	174802
2137	7808	174799
2138	7811	174793
2139	7815	174790
2140	7819	174791
2141	7822	174779
2142	7826	174777
2143	7830	174781
2144	7834	174780
2145	7837	174779
2146	7841	174780
2147	7845	174776
2148	7849	174770
2149	7852	174767
2150	7855	174753
2151	7859	174746
2152	7863	174744
2153	7866	174741
2154	7870	174735
2155	7873	174723
2156	7876	174711
2157	7880	174697
2158	7883	174688
2159	7887	174687
2160	7891	174693
2161	7894	174690
2162	7898	174677
2163	7901	174662
2164	7904	174647
2165	7908	174641
2166	7911	174635
2167	7914	174625
2168	7918	174616
2169	7922	174614
2170	7925	174609
2171	7929	174605
2172	7932	174598
2173	7936	174595
2174	7940	174593
2175	7943	174592
2176	7947	174587
2177	7951	174580
2178	7954	174573
2179	7958	174567
2180	7961	174561
2181	7965	174564
2182	7969	174559
2183	7972	174552
2184	7976	174548
2185	7979	174542
2186	7983	174537
2187	7986	174528
2188	7990	174515
2189	7993	174507
2190	7996	174498
2191	8000	174491
2192	8003	174482
2193	8007	174471
2194	8010	174464
2195	8013	174452
2196	8017	174439
2197	8020	174435
2198	8024	174422
2199	8027	174422
2200	8031	174413
2201	8034	174402
2202	8038	174396
2203	8041	174386
2204	8044	174377
2205	8048	174370
2206	8051	174359
2207	8055	174355
2208	8058	174352
2209	8062	174344
2210	8065	174334
2211	8069	174325
2212	8072	174318
2213	8076	174313
2214	8079	174304
2215	8082	174291
2216	8086	174281
2217	8089	174271
2218	8092	174263
2219	8096	174251
2220	8099	174240
2221	8103	174238
2222	8106	174229
2223	8110	174219
2224	8113	174208
2225	8116	174204
2226	8120	174194
2227	8123	174186
2228	8127	174175
2229	8130	174171
2230	8134	174161
2231	8137	174153
2232	8140	174142
2233	8144	174130
2234	8147	174123
2235	8150	174109
2236	8153	174097
2237	8157	174085
2238	8160	174076
2239	8164	174068
2240	8167	174062
2241	8171	174056
2242	8174	174051
2243	8178	174045
2244	8181	174035
2245	8185	174030
2246	8188	174027
2247	8192	174025
2248	8196	174023
2249	8199	174019
2250	8203	174021
2251	8207	174019
2252	8211	174017
2253	8215	174017
2254	8218	174014
2255	8222	174019
2256	8226	174022
2257	8230	174023
2258	8234	174024
2259	8237	174013
2260	8241	174006
2261	8244	174001
2262	8248	173991
2263	8251	173981
2264	8255	173974
2265	8258	173969
2266	8262	173962
2267	8265	173956
2268	8269	173951
2269	8272	173945
2270	8276	173943
2271	8279	173934
2272	8283	173926
2273	8286	173921
2274	8289	173907
2275	8293	173907
2276	8297	173904
2277	8301	173899
2278	8304	173888
2279	8307	173880
2280	8311	173874
2281	8314	173867
2282	8318	173868
2283	8322	173861
2284	8325	173857
2285	8329	173849
2286	8332	173843
2287	8336	173837
2288	8339	173828
2289	8343	173823
2290	8346	173819
2291	8350	173809
2292	8353	173805
2293	8357	173797
2294	8360	173794
2295	8364	173789
2296	8368	173783
2297	8371	173770
2298	8374	173768
2299	8378	173756
2300	8381	173748
2301	8384	173738
2302	8388	173728
2303	8391	173720
2304	8395	173713
2305	8398	173701
2306	8401	173689
2307	8405	173685
2308	8408	173677
2309	8412	173677
2310	8416	173671
2311	8419	173660
2312	8422	173652
2313	8426	173641
2314	8429	173638
2315	8433	173630
2316	8436	173627
2317	8440	173629
2318	8444	173619
2319	8447	173606
2320	8450	173594
2321	8453	173585
2322	8457	173574
2323	8460	173569
2324	8464	173558
2325	8467	173552
2326	8471	173547
2327	8474	173538
2328	8477	173529
2329	8481	173523
2330	8484	173513
2331	8488	173509
2332	8492	173507
2333	8495	173506
2334	8499	173496
2335	8502	173489
2336	8506	173488
2337	8509	173482
2338	8513	173472
2339	8517	173473
2340	8520	173465
2341	8523	173456
2342	8527	173453
2343	8531	173446
2344	8534	173443
2345	8538	173442
2346	8541	173434
2347	8545	173436
2348	8549	173430
2349	8552	173419
2350	8556	173413
2351	8559	173412
2352	8563	173404
2353	8566	173394
2354	8570	173391
2355	8573	173382
2356	8577	173378
2357	8580	173368
2358	8584	173358
2359	8587	173350
2360	8590	173343
2361	8594	173336
2362	8598	173332
2363	8601	173330
2364	8605	173322
2365	8608	173313
2366	8612	173314
2367	8616	173318
2368	8620	173315
2369	8623	173315
2370	8627	173309
2371	8630	173300
2372	8634	173295
2373	8637	173284
2374	8640	173274
2375	8644	173267
2376	8647	173257
2377	8651	173259
2378	8654	173248
2379	8658	173239
2380	8661	173233
2381	8665	173232
2382	8669	173230
2383	8672	173226
2384	8676	173218
2385	8680	173218
2386	8683	173213
2387	8687	173209
2388	8690	173204
2389	8694	173200
2390	8698	173193
2391	8701	173188
2392	8705	173183
2393	8708	173181
2394	8712	173179
2395	8716	173176
2396	8720	173177
2397	8723	173170
2398	8727	173165
2399	8730	173159
2400	8734	173151
2401	8737	173145
2402	8740	173132
2403	8744	173119
2404	8747	173108
2405	8750	173101
2406	8754	173099
2407	8758	173097
2408	8761	173091
2409	8765	173089
2410	8769	173088
2411	8772	173081
2412	8776	173077
2413	8779	173066
2414	8783	173071
2415	8787	173068
2416	8790	173055
2417	8793	173046
2418	8797	173037
2419	8800	173034
2420	8804	173026
2421	8807	173019
2422	8811	173009
2423	8814	173001
2424	8817	172993
2425	8821	172990
2426	8825	172984
2427	8828	172975
2428	8831	172962
2429	8834	172952
2430	8838	172945
2431	8841	172937
2432	8844	172924
2433	8848	172916
2434	8851	172900
2435	8854	172892
2436	8858	172884
2437	8861	172875
2438	8864	172861
2439	8868	172853
2440	8871	172844
2441	8874	172832
2442	8877	172822
2443	8881	172812
2444	8884	172802
2445	8887	172792
2446	8891	172782
2447	8894	172777
2448	8897	172764
2449	8901	172756
2450	8904	172746
2451	8907	172739
2452	8911	172735
2453	8914	172724
2454	8918	172714
2455	8921	172706
2456	8924	172695
2457	8928	172687
2458	8931	172679
2459	8935	172671
2460	8938	172660
2461	8941	172656
2462	8945	172645
2463	8948	172637
2464	8951	172625
2465	8955	172617
2466	8958	172604
2467	8961	172595
2468	8965	172590
2469	8968	172578
2470	8971	172571
2471	8975	172567
2472	8978	172560
2473	8982	172553
2474	8985	172545
2475	8989	172539
2476	8992	172533
2477	8996	172524
2478	8999	172512
2479	9002	172502
2480	9006	172496
2481	9009	172488
2482	9012	172480
2483	9016	172472
2484	9019	172462
2485	9023	172455
2486	9026	172451
2487	9030	172447
2488	9033	172436
2489	9037	172431
2490	9040	172424
2491	9044	172422
2492	9047	172419
2493	9051	172408
2494	9054	172404
2495	9058	172400
2496	9062	172397
2497	9065	172394
2498	9069	172389
2499	9072	172382
2500	9076	172377
2501	9079	172372
2502	9083	172370
2503	9086	172360
2504	9090	172358
2505	9094	172352
2506	9098	172354
2507	9101	172348
2508	9105	172344
2509	9108	172340
2510	9112	172334
2511	9115	172322
2512	9118	172313
2513	9122	172305
2514	9125	172298
2515	9129	172292
2516	9132	172286
2517	9136	172279
2518	9139	172272
2519	9142	172263
2520	9146	172261
2521	9149	172250
2522	9153	172244
2523	9156	172238
2524	9160	172227
2525	9163	172218
2526	9166	172209
2527	9170	172206
2528	9173	172201
2529	9177	172195
2530	9180	172187
2531	9184	172178
2532	9187	172170
2533	9191	172167
2534	9194	172164
2535	9198	172158
2536	9201	172147
2537	9205	172144
2538	9208	172138
2539	9212	172133
2540	9215	172127
2541	9219	172119
2542	9222	172115
2543	9225	172102
2544	9229	172096
2545	9232	172087
2546	9236	172082
2547	9239	172073
2548	9243	172066
2549	9246	172057
2550	9249	172048
2551	9253	172044
2552	9257	172041
2553	9260	172034
2554	9264	172030
2555	9267	172021
2556	9271	172019
2557	9274	172017
2558	9278	172013
2559	9282	172008
2560	9285	172005
2561	9289	172005
2562	9292	171998
2563	9296	171992
2564	9300	171987
2565	9304	171990
2566	9307	171990
2567	9311	171984
2568	9314	171980
2569	9318	171977
2570	9322	171969
2571	9325	171961
2572	9329	171959
2573	9332	171957
2574	9336	171952
2575	9339	171947
2576	9343	171939
2577	9347	171937
2578	9350	171933
2579	9353	171920
2580	9357	171914
2581	9360	171910
2582	9364	171904
2583	9367	171899
2584	9371	171899
2585	9375	171898
2586	9379	171893
2587	9382	171883
2588	9385	171876
2589	9389	171874
2590	9393	171870
2591	9396	171863
2592	9400	171857
2593	9403	171848
2594	9406	171839
2595	9410	171834
2596	9413	171829
2597	9417	171822
2598	9420	171816
2599	9424	171807
2600	9427	171801
2601	9431	171795
2602	9434	171788
2603	9437	171779
2604	9441	171769
2605	9444	171760
2606	9447	171753
2607	9451	171744
2608	9454	171742
2609	9458	171739
2610	9461	171731
2611	9465	171732
2612	9469	171724
2613	9472	171718
2614	9475	171707
2615	9479	171697
2616	9482	171686
2617	9485	171676
2618	9489	171671
2619	9492	171663
2620	9495	171654
2621	9499	171650
2622	9503	171647
2623	9506	171641
2624	9509	171630
2625	9513	171619
2626	9516	171609
2627	9519	171602
2628	9523	171600
2629	9527	171594
2630	9530	171584
2631	9533	171579
2632	9537	171570
2633	9540	171563
2634	9544	171561
2635	9547	171553
2636	9550	171544
2637	9554	171537
2638	9557	171531
2639	9561	171520
2640	9564	171514
2641	9568	171508
2642	9571	171501
2643	9574	171491
2644	9578	171484
2645	9581	171480
2646	9585	171470
2647	9588	171462
2648	9591	171451
2649	9594	171438
2650	9598	171432
2651	9601	171425
2652	9605	171418
2653	9608	171410
2654	9611	171403
2655	9615	171394
2656	9619	171394
2657	9623	171398
2658	9626	171395
2659	9630	171392
2660	9633	171384
2661	9637	171377
2662	9640	171374
2663	9644	171370
2664	9647	171361
2665	9651	171354
2666	9654	171345
2667	9658	171341
2668	9661	171335
2669	9665	171334
2670	9668	171327
2671	9672	171322
2672	9675	171316
2673	9679	171308
2674	9682	171302
2675	9686	171300
2676	9689	171295
2677	9693	171283
2678	9696	171276
2679	9699	171268
2680	9703	171265
2681	9707	171264
2682	9710	171257
2683	9714	171253
2684	9717	171244
2685	9720	171232
2686	9724	171227
2687	9727	171223
2688	9731	171220
2689	9734	171212
2690	9738	171208
2691	9742	171201
2692	9745	171192
2693	9748	171185
2694	9752	171180
2695	9755	171174
2696	9759	171173
2697	9762	171166
2698	9766	171165
2699	9770	171159
2700	9773	171151
2701	9776	171139
2702	9780	171130
2703	9783	171127
2704	9786	171114
2705	9790	171110
2706	9793	171103
2707	9797	171094
2708	9800	171087
2709	9804	171082
2710	9807	171080
2711	9811	171070
2712	9814	171062
2713	9817	171055
2714	9821	171050
2715	9824	171044
2716	9828	171043
2717	9832	171043
2718	9835	171036
2719	9839	171032
2720	9843	171032
2721	9847	171032
2722	9850	171027
2723	9854	171022
2724	9857	171017
2725	9861	171013
2726	9864	171010
